timestamp,latency,status_code,cluster,region,error
2026-03-24T04:41:30.405236,7.877826690673828,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:30.613390,7.639408111572266,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:30.821339,7.245302200317383,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:31.028881,7.1506500244140625,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:31.236320,6.266355514526367,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:31.442782,6.029605865478516,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:31.649107,7.298469543457031,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:31.856711,9.072303771972656,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:32.066049,9.379148483276367,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:32.275745,6.11567497253418,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:32.482148,6.90007209777832,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:32.689344,5.904436111450195,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:32.895527,6.19196891784668,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:33.102039,8.944034576416016,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:33.311295,5.555868148803711,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:33.517137,4.502058029174805,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:33.721935,6.704092025756836,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:33.928795,7.472515106201172,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:34.136563,4.528045654296875,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:34.341408,6.6699981689453125,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:34.548369,7.971525192260742,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:34.756640,7.467031478881836,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:34.964403,6.354808807373047,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:35.171051,4.528999328613281,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:35.375865,5.728721618652344,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:35.581810,8.275985717773438,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:35.790451,5.972146987915039,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:35.996722,6.297588348388672,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:36.203311,5.1860809326171875,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:36.408824,6.55674934387207,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:36.615676,8.231163024902344,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:36.824198,5.908966064453125,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:37.030408,6.730318069458008,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:37.237445,7.030487060546875,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:37.444769,6.539583206176758,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:37.651618,5.562067031860352,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:37.857479,7.584333419799805,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:38.065364,5.664348602294922,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:38.271342,6.031036376953125,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:38.477660,6.04557991027832,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:38.684025,6.742954254150391,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:38.891056,8.024930953979492,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:39.099397,6.022453308105469,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:39.305716,4.761219024658203,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:39.510775,5.323171615600586,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:39.716389,8.265972137451172,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:39.924941,5.8994293212890625,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:40.131145,6.104707717895508,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:40.337540,6.01506233215332,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:40.543863,5.949258804321289,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:40.750107,5.594968795776367,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:40.956014,4.789590835571289,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:41.161101,5.706787109375,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:41.367087,8.963584899902344,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:41.576356,6.204843521118164,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:41.782835,8.161783218383789,200,cluster-sg,asia-southeast1,
2026-03-24T04:41:41.991272,7.759332656860352,200,cluster-sg,asia-southeast1,
